12:06:15;54;20;0
12:06:17;54;20;0
12:06:19;54;20;0
12:06:21;54;20;0
12:06:23;54;20;0
12:06:25;54;20;0
12:06:27;54;20;0
12:06:29;54;20;0
12:06:31;54;20;0
12:06:33;54;20;0
12:06:35;54;20;0
12:06:37;54;20;0
12:06:39;53;20;0
12:06:41;53;20;0
12:06:44;54;20;0
12:06:46;54;20;0
12:06:48;53;20;0
12:06:50;54;20;0
12:06:52;53;20;0
12:06:54;53;20;0
12:06:56;53;20;0
12:06:58;53;20;0
12:07:00;53;20;0
12:07:02;53;20;0
12:07:04;53;20;0
12:07:06;53;20;0
12:07:08;53;20;0
12:07:10;54;20;0
12:07:12;54;20;0
12:07:15;54;20;0
12:07:17;54;20;0
12:07:19;54;20;0
12:07:21;53;20;0
12:07:23;53;20;0
12:07:25;53;20;0
12:07:27;53;20;0
12:07:29;53;20;0
12:07:31;53;20;0
12:07:33;53;20;0
12:07:35;53;20;0
12:07:37;53;20;0
12:07:39;53;20;0
12:07:41;53;20;0
12:07:43;53;20;0
12:07:46;53;20;0
12:07:48;54;20;0
12:07:50;54;20;0
12:07:52;54;20;0
12:07:54;54;20;0
12:07:56;53;20;0
12:07:58;53;20;0
12:08:00;53;20;0
12:08:02;53;20;0
12:08:04;53;20;0
12:08:06;53;20;0
12:08:08;53;20;0
12:08:10;53;20;0
12:08:12;53;20;0
12:08:14;53;20;0
12:08:17;53;20;0
12:08:19;53;20;0
12:08:21;53;20;0
12:08:23;54;20;0
12:08:25;54;20;0
12:08:27;54;20;0
12:08:29;54;20;0
12:08:31;54;20;0
12:08:33;54;20;0
12:08:35;54;20;0
12:08:37;54;20;0
12:08:39;54;20;0
12:08:41;53;20;0
12:08:43;53;20;0
12:08:46;53;20;0
12:08:48;53;20;0
12:08:50;53;20;0
12:08:52;53;20;0
12:08:54;53;20;0
12:08:56;54;20;0
12:08:58;54;20;0
12:09:00;53;20;0
12:09:02;53;20;0
12:09:04;53;20;0
12:09:06;53;20;0
12:09:08;53;20;0
12:09:10;53;20;0
12:09:12;53;20;0
12:09:14;53;20;0
12:13:18;53;20;0
12:13:20;53;20;0
12:13:22;54;20;0
12:13:24;54;20;0
12:13:27;54;20;0
12:13:29;54;20;0
12:13:31;54;20;0
12:13:33;54;20;0
12:13:35;54;20;0
12:13:37;54;20;0
12:13:39;-980;20;0
12:13:43;53;20;0
12:13:45;53;20;0
12:13:47;53;20;0
12:13:49;53;20;0
12:13:51;54;20;0
12:13:53;53;20;0
12:13:55;53;20;0
12:13:58;53;20;0
12:14:00;53;20;0
12:14:02;53;20;0
12:14:04;53;20;0
12:14:06;53;20;0
12:14:08;53;20;0
12:14:10;53;20;0
12:14:12;53;20;0
12:14:14;-980;20;0
12:14:16;53;20;0
12:14:18;53;20;0
12:14:20;53;20;0
12:14:24;53;1053;0
12:14:27;53;20;0
12:14:29;53;20;0
12:14:33;52;20;0
12:14:35;53;20;0
12:14:37;53;20;0
12:14:39;53;20;0
12:14:41;53;20;0
12:14:43;53;20;0
12:14:45;53;20;0
12:14:47;53;20;0
12:14:49;53;20;0
12:14:51;53;20;0
12:14:53;53;20;0
12:14:55;53;20;0
12:14:58;53;20;0
12:15:00;53;20;0
12:15:02;53;20;0
12:15:04;53;20;0
12:15:06;53;20;0
12:15:08;53;20;0
12:15:10;53;20;0
12:15:12;53;20;0
12:15:14;53;20;0
12:15:16;53;20;0
12:15:18;53;20;0
12:15:20;53;20;0
12:15:22;53;20;0
12:15:24;53;20;0
12:15:26;53;20;0
12:15:29;53;20;0
12:15:31;53;20;0
12:15:33;53;20;0
12:15:35;53;20;0
12:15:37;53;20;0
12:15:39;53;20;0
12:15:43;53;1053;0
12:15:45;53;20;0
12:15:47;53;20;0
12:15:49;53;20;0
12:15:51;53;20;0
12:15:53;53;20;0
12:15:55;53;20;0
12:15:57;53;20;0
12:15:59;53;20;0
12:16:02;53;20;0
12:16:04;53;20;0
12:16:06;53;20;0
12:16:08;53;20;0
12:16:10;53;20;0
12:16:12;-980;20;0
12:16:14;53;20;0
12:16:16;53;20;0
12:16:18;53;20;0
12:16:20;53;20;0
12:16:22;53;20;0
12:16:26;53;20;0
12:16:28;53;20;0
12:16:31;53;20;0
12:16:33;53;20;0
12:16:35;53;20;0
12:16:37;53;20;0
12:17:51;53;20;0
12:17:53;53;20;0
12:17:55;53;20;0
12:17:57;53;20;0
12:17:59;53;20;0
12:18:01;53;20;0
12:18:04;53;20;0
12:18:06;53;20;0
12:18:08;53;20;0
12:18:10;53;20;0
12:18:12;53;20;0
12:18:14;53;20;0
12:18:16;53;20;0
12:18:18;54;20;0
12:18:20;53;20;0
12:18:22;54;20;0
12:18:24;54;20;0
12:18:26;54;20;0
12:18:28;54;20;0
12:18:30;53;20;0
12:18:32;53;20;0
12:18:35;53;20;0
12:18:37;53;20;0
12:18:39;52;20;0
12:18:41;52;20;0
12:18:43;52;20;0
12:18:45;52;20;0
12:18:47;52;20;0
12:18:49;52;20;0
12:18:51;52;20;0
12:18:53;52;20;0
12:18:55;52;20;0
12:18:57;52;20;0
12:18:59;53;20;0
12:19:01;53;20;0
12:19:03;53;20;0
12:19:06;53;20;0
12:19:08;53;20;0
12:19:10;53;20;0
12:19:12;53;20;0
12:19:14;53;20;0
12:19:16;53;20;0
12:19:18;53;20;0
12:19:20;53;20;0
12:19:22;53;20;0
12:19:24;53;20;0
12:19:26;53;20;0
12:19:28;53;20;0
12:19:30;53;20;0
12:19:32;53;20;0
12:19:34;53;20;0
12:19:37;53;20;0
12:19:39;53;20;0
12:19:41;53;20;0
12:19:43;53;20;0
12:19:45;53;20;0
12:19:47;53;20;0
12:19:49;53;20;0
12:19:51;53;20;0
12:19:53;53;20;0
12:19:55;53;20;0
12:19:57;53;20;0
12:20:01;53;20;0
12:20:03;53;20;0
12:20:05;53;20;0
12:20:07;53;20;0
12:20:10;53;20;0
12:20:12;53;20;0
12:20:14;53;20;0
12:20:16;53;20;0
12:20:18;53;20;0
12:20:20;53;20;0
12:20:22;53;20;0
12:20:24;53;20;0
12:20:26;53;20;0
12:20:28;53;20;0
12:20:30;53;20;0
12:20:32;53;20;0
12:20:34;53;20;0
12:20:36;53;20;0
12:20:38;52;20;0
12:20:41;50;20;0
12:20:43;50;20;0
12:20:45;50;20;0
12:20:47;51;20;0
12:20:49;51;20;0
12:20:51;51;20;0
12:20:53;50;20;0
12:20:55;50;20;0
12:20:57;51;20;0
12:20:59;51;20;0
12:21:01;51;20;0
12:21:03;52;20;0
12:21:05;52;20;0
12:21:07;52;20;0
12:21:10;52;20;0
12:21:12;49;20;0
12:21:14;49;20;0
12:21:16;50;20;0
12:21:18;50;20;0
12:21:20;51;20;0
12:21:22;51;20;0
12:21:24;51;20;0
12:21:26;51;20;0
12:21:28;51;20;0
12:21:30;51;20;0
12:21:32;51;20;0
12:21:34;51;20;0
12:21:35;20;20;0
12:21:36;51;20;0
12:21:38;51;20;0
12:21:41;52;20;0
12:21:43;52;20;0
12:21:45;53;20;0
12:21:47;53;20;0
12:21:49;52;20;0
12:21:51;52;20;0
12:21:53;52;20;0
12:21:55;52;20;0
12:21:57;52;20;0
12:21:59;52;20;0
12:22:01;52;20;0
12:22:03;52;20;0
12:22:05;51;20;0
12:22:07;50;20;0
12:22:12;44;20;0
12:22:14;46;20;0
12:22:16;51;20;0
12:22:20;52;20;0
12:22:22;52;20;0
12:22:24;52;20;0
12:22:28;51;20;0
12:22:30;51;20;0
12:22:32;53;20;0
12:22:34;52;20;0
12:22:36;53;20;0
12:22:38;53;20;0
12:22:40;53;20;0
12:22:43;53;20;0
12:22:45;52;20;0
12:22:47;53;20;0
12:22:49;52;20;0
12:22:51;52;20;0
12:22:53;52;20;0
12:22:55;52;20;0
12:22:57;47;20;0
12:22:59;46;20;0
12:23:01;46;20;0
12:23:03;46;20;0
12:23:05;48;20;0
12:23:07;49;20;0
12:23:09;51;20;0
12:23:11;51;20;0
12:23:14;48;20;0
12:23:16;47;20;0
12:23:18;50;20;0
12:23:20;50;20;0
12:23:22;51;20;0
12:23:24;50;20;0
12:23:26;50;20;0
12:23:28;51;20;0
12:23:30;51;20;0
12:23:32;52;20;0
12:23:34;52;20;0
12:23:36;51;20;0
12:23:38;51;20;0
12:23:40;52;20;0
12:23:42;50;20;0
12:23:45;52;20;0
12:23:47;52;20;0
12:23:49;52;21;0
12:23:51;53;20;0
12:23:53;53;20;0
12:23:55;53;20;0
12:23:57;53;20;0
12:23:59;53;20;0
12:24:01;53;20;0
12:24:03;53;21;0
12:24:05;53;20;0
12:24:07;53;20;0
12:24:09;53;20;0
12:24:11;53;20;0
12:24:13;53;20;0
12:24:16;53;20;0
12:24:18;53;20;0
12:24:20;53;20;0
12:24:22;53;20;0
12:24:24;53;20;0
12:24:26;53;20;0
12:24:28;53;20;0
12:24:30;53;20;0
12:24:32;53;20;0
12:24:34;53;20;0
12:24:36;53;20;0
12:24:38;53;20;0
12:24:40;53;20;0
12:24:42;53;20;0
12:24:44;53;20;0
12:24:47;53;20;0
12:24:49;53;20;0
12:24:51;53;20;0
12:24:53;53;20;0
12:24:55;53;20;0
12:24:57;53;20;0
12:24:59;53;20;0
12:25:01;53;20;0
12:25:03;53;20;0
12:25:05;53;20;0
12:25:07;53;20;0
12:25:09;53;20;0
12:25:11;53;20;0
12:25:13;53;20;0
12:25:15;53;20;0
12:25:18;53;20;0
12:25:20;53;20;0
12:25:22;53;20;0
12:25:24;53;20;0
12:25:26;53;20;0
12:25:28;53;20;0
12:25:30;53;20;0
12:25:32;53;20;0
12:25:34;53;20;0
12:25:36;53;20;0
12:25:38;53;20;0
12:25:40;53;20;0
12:25:42;53;20;0
12:25:44;53;20;0
12:25:46;53;20;0
12:25:49;53;20;0
12:25:51;53;20;0
12:25:53;53;20;0
12:25:55;53;20;0
12:25:57;53;20;0
12:25:59;53;20;0
12:26:01;53;20;0
12:26:03;53;20;0
12:26:05;53;20;0
12:26:07;53;20;0
12:26:09;53;20;0
12:26:11;53;20;0
12:26:13;53;20;0
12:26:15;53;20;0
12:26:17;53;20;0
12:26:20;53;20;0
12:26:22;53;20;0
12:26:24;53;20;0
12:26:26;53;20;0
12:26:28;53;20;0
12:26:30;53;20;0
12:26:32;53;20;0
12:26:34;53;20;0
12:26:36;53;20;0
12:26:38;53;20;0
12:26:40;53;20;0
12:26:42;53;20;0
12:26:44;53;20;0
12:26:46;53;20;0
12:26:48;53;20;0
12:26:51;53;20;0
12:26:53;53;20;0
12:26:55;53;20;0
12:26:57;53;20;0
12:26:59;53;20;0
12:27:01;53;20;0
12:27:03;53;20;0
12:27:05;53;20;0
12:27:07;53;20;0
12:27:09;53;20;0
12:27:11;53;20;0
12:27:13;53;20;0
12:27:15;53;20;0
12:27:17;53;20;0
12:27:19;53;20;0
12:27:22;53;20;0
12:27:24;53;20;0
12:27:26;53;20;0
12:27:28;53;20;0
12:27:30;53;20;0
12:27:32;53;20;0
12:27:34;53;20;0
12:27:36;53;20;0
12:27:38;53;20;0
12:27:40;40;20;0
12:27:42;40;20;0
12:27:44;43;20;0
12:27:46;47;20;0
12:27:48;48;20;0
12:27:50;48;21;0
12:27:53;50;20;0
12:27:55;51;20;0
12:27:57;52;20;0
12:27:59;53;20;0
12:28:01;53;20;0
12:28:03;53;20;0
12:28:05;53;20;0
12:28:07;53;20;0
12:28:09;53;20;0
12:28:11;53;20;0
12:28:13;53;20;0
12:28:15;53;20;0
12:28:17;53;20;0
12:28:19;53;20;0
12:28:21;53;20;0
12:28:24;53;20;0
12:28:26;53;20;0
12:28:28;53;20;0
12:28:30;53;20;0
12:28:32;53;20;0
12:28:34;53;20;0
12:28:36;53;20;0
12:28:38;53;20;0
12:28:40;53;20;0
12:28:42;53;20;0
12:28:44;53;20;0
12:28:46;53;21;0
12:28:48;53;20;0
12:28:50;53;20;0
12:28:52;53;21;0
12:28:55;53;20;0
12:28:57;53;20;0
12:28:59;53;20;0
12:29:01;53;20;0
12:29:03;53;21;0
12:29:05;53;20;0
12:29:07;53;20;0
12:29:09;49;21;0
12:29:11;52;20;0
12:29:13;53;20;0
12:29:15;53;20;0
12:29:17;53;20;0
12:29:19;53;20;0
12:29:21;53;20;0
12:29:23;53;20;0
12:29:26;53;20;0
12:29:28;53;21;0
12:29:30;53;21;0
12:29:32;53;20;0
12:29:34;53;20;0
12:29:36;53;20;0
12:29:38;53;20;0
12:29:40;53;20;0
12:29:42;53;21;0
12:29:44;53;20;0
12:29:46;53;20;0
12:29:48;53;20;0
12:29:50;53;20;0
12:29:52;53;20;0
12:29:54;53;20;0
12:29:57;53;21;0
12:29:59;53;21;0
12:30:01;53;21;0
12:30:03;53;20;0
12:30:05;53;21;0
12:30:07;53;21;0
12:30:09;53;20;0
12:30:11;53;21;0
12:30:13;53;20;0
12:30:15;53;21;0
12:30:17;53;20;0
12:30:19;53;20;0
12:30:21;53;21;0
12:30:23;53;20;0
12:30:26;53;20;0
12:30:28;53;21;0
12:30:30;53;20;0
12:30:32;53;20;0
12:30:34;53;20;0
12:30:36;53;20;0
12:30:38;53;20;0
12:30:40;53;20;0
12:30:42;53;20;0
12:30:44;53;20;0
12:30:46;53;21;0
12:30:48;53;21;0
12:30:50;53;21;0
12:30:52;53;20;0
12:30:54;53;20;0
12:30:56;53;20;0
12:30:59;53;21;0
12:31:01;53;21;0
12:31:03;53;21;0
12:31:05;53;21;0
12:31:07;53;21;0
12:31:09;53;20;0
12:31:11;53;20;0
12:31:13;53;20;0
12:31:15;53;21;0
12:31:17;53;20;0
12:31:19;53;21;0
12:31:21;53;20;0
